,eff:2018-12-19|mat:5y|roll:None|coup:outright0.0275
2018-10-16,-19181.126041111187
2018-10-17,-19969.026654094312
2018-10-18,-21549.889864862867
2018-10-19,-20940.12237718822
2018-10-22,-21442.01199273311
2018-10-23,-21226.701356932273
2018-10-24,-19836.704315045907
2018-10-25,-16620.734593228524
2018-10-26,-17323.529585479526
2018-10-29,-15045.479896567413
2018-10-30,-15819.650038485794
2018-10-31,-17353.97423467558
2018-11-01,-18083.41010826145
2018-11-02,-17357.031590037834
2018-11-05,-20471.395410329176
2018-11-06,-20061.24972120067
2018-11-07,-21012.5389289803
2018-11-08,-21690.00346938071
2018-11-09,-21924.78513040494
2018-11-13,-19814.686751414047
2018-11-14,-17514.01859372534
2018-11-15,-16542.702132946826
2018-11-16,-15780.058290869536
2018-11-19,-12957.323199324645
2018-11-20,-12520.554472336313
2018-11-21,-13326.406291966458
2018-11-23,-13600.167499575502
2018-11-26,-12518.186416192228
2018-11-27,-13132.922465939788
2018-11-28,-13102.690122408225
2018-11-29,-11847.671639729597
2018-11-30,-10869.172223064903
2018-12-03,-9607.135925199022
2018-12-04,-9988.328735989518
2018-12-05,-8175.399817657657
2018-12-06,-8163.087472240237
2018-12-07,-6530.464050761249
2018-12-10,-2744.987300518653
2018-12-11,-2511.3304010141146
2018-12-12,-4087.149451289908
2018-12-13,-5791.346363297867
2018-12-14,-5144.8028663150035
2018-12-17,-3942.673931502999
2018-12-18,-2262.961019936294
2018-12-19,597.345359924846
2018-12-20,2343.922511167548
2018-12-21,-529.9988288790773
2018-12-24,948.3497275386617
2018-12-26,4229.971756324594
2018-12-27,1495.438371405602
2018-12-28,3732.494482283102
2018-12-31,6548.416857233824
2019-01-02,8270.812273789692
2019-01-03,9953.99936647364
2019-01-04,15270.726647065996
2019-01-07,8166.341114166367
2019-01-08,6429.697051188268
2019-01-09,4424.733957426841
2019-01-10,5515.8449827799195
2019-01-11,4578.226030396079
2019-01-14,6094.862505110257
2019-01-15,6072.321809343091
2019-01-16,5739.567524532307
2019-01-17,5355.875131513676
2019-01-18,3755.4717856825155
2019-01-22,1448.984667316574
2019-01-23,3878.8624171772535
2019-01-24,4017.271307421979
2019-01-25,5166.782736782552
2019-01-28,2928.787348629601
2019-01-29,3926.673476647804
2019-01-30,5340.245634633029
2019-01-31,7599.575897349539
2019-02-01,9859.42528566772
2019-02-04,7059.979615337914
2019-02-05,5553.87939134991
2019-02-06,6602.7843556209555
2019-02-07,6853.688714411386
2019-02-08,8547.74700184929
2019-02-11,9454.26447033316
2019-02-12,8722.655201104397
2019-02-13,7393.695263807371
2019-02-14,6289.671341865949
2019-02-15,8171.260290755745
2019-02-19,7499.60601110167
2019-02-20,9429.24165870031
2019-02-21,9173.047379150114
2019-02-22,7882.247292522894
2019-02-25,9574.438531509732
2019-02-26,9690.25037088574
2019-02-27,10903.674139764466
2019-02-28,9498.884940606673
2019-03-01,8031.217197423408
2019-03-04,6373.180118974618
2019-03-05,7679.7739540974435
2019-03-06,7059.922173337021
2019-03-07,8152.145496471712
2019-03-08,10257.422758519911
2019-03-11,10752.296869822501
2019-03-12,10168.403324851475
2019-03-13,12044.33183889449
2019-03-14,11119.033759125916
2019-03-15,11183.515743161275
2019-03-18,12550.94876722325
2019-03-19,12055.404329420402
2019-03-20,18748.503260048485
2019-03-21,22614.374468583876
2019-03-22,22611.37161780041
2019-03-25,27459.1903843646
2019-03-26,31446.479040986
2019-03-27,29586.505701957794
2019-03-28,31534.7139870463
2019-03-29,28956.08526617133
2019-04-01,27536.273904574933
2019-04-02,23647.78266785739
2019-04-03,25351.4999349422
2019-04-04,23879.2607767608
2019-04-05,24096.335136527414
2019-04-08,24709.399287397348
2019-04-09,23767.57740796283
2019-04-10,24898.971071005886
2019-04-11,26666.369988491497
2019-04-12,24937.390521846086
2019-04-15,21862.42596138231
2019-04-16,21942.625506506884
2019-04-17,20556.976863241434
2019-04-18,20583.512532635592
2019-04-19,21999.68367914557
2019-04-22,21861.2505617828
2019-04-23,21560.122083216076
2019-04-24,22830.57605234963
2019-04-25,24879.970446614563
2019-04-26,23868.954628737483
2019-04-29,25797.066893546726
2019-04-30,24918.928480901493
2019-05-01,25880.309943820655
2019-05-02,24365.46602480882
2019-05-03,22621.497044606862
2019-05-06,23482.18251779687
2019-05-07,26189.32805863094
2019-05-08,26679.856895905396
2019-05-09,25720.79831261329
2019-05-10,27246.182499838294
2019-05-13,26469.596054701222
2019-05-14,30507.438487800275
2019-05-15,30585.833575392768
2019-05-16,32583.340835565265
2019-05-17,31675.617372565655
2019-05-20,31622.74598693785
2019-05-21,30419.79436182769
2019-05-22,29497.482422380097
2019-05-23,31338.64171964163
2019-05-24,34339.53122782557
2019-05-28,34465.73149996625
2019-05-29,36817.29072490221
2019-05-30,36632.933059860996
2019-05-31,38633.610740205695
2019-06-03,43510.15897342366
2019-06-04,47374.93947325151
2019-06-05,44276.20949770833
2019-06-06,44842.98322289079
2019-06-07,43785.713453276054
2019-06-10,44751.39798050003
2019-06-11,42397.754655845914
2019-06-12,42787.218790033774
2019-06-13,45119.414817404555
2019-06-14,47391.86887240622
2019-06-17,47998.08758669501
2019-06-18,46154.28188377968
2019-06-19,47146.96898041722
2019-06-20,44217.81025855706
2019-06-21,42683.6460059448
2019-06-24,42757.21950877755
2019-06-25,44687.52206175233
2019-06-26,45797.94675709489
2019-06-27,42680.675469097536
2019-06-28,43333.438370180316
2019-07-01,42662.9099511532
2019-07-02,41447.22748007477
2019-07-03,43636.92716108107
2019-07-05,44193.08490786387
2019-07-08,39909.72727098019
2019-07-09,39414.03632432537
2019-07-10,38496.7674816565
2019-07-11,40121.53785634969
2019-07-12,37368.32199759262
2019-07-15,38285.94505793703
2019-07-16,39710.874352461324
2019-07-17,38700.232516973614
2019-07-18,40964.526374301335
2019-07-19,43021.93181959356
2019-07-22,40688.8195877001
2019-07-23,41117.10277401123
2019-07-24,39898.56643961367
2019-07-25,41054.47044298881
2019-07-26,39396.77354589122
2019-07-29,39386.560917164825
2019-07-30,39692.55739291306
2019-07-31,39956.29458787244
2019-08-01,39909.03909024352
2019-08-02,46182.37398526947
2019-08-05,47430.89847039146
2019-08-06,55157.75212576502
2019-08-07,54466.1348721311
2019-08-08,54087.61061034758
2019-08-09,53848.18820766428
2019-08-12,52106.43430613287
2019-08-13,55496.04421902777
2019-08-14,51204.095325410075
2019-08-15,55295.66272671086
2019-08-16,58016.29869411605
2019-08-19,57930.010649332144
2019-08-20,55402.56931097343
2019-08-21,57080.72578518562
2019-08-22,55443.71898536606
2019-08-23,53783.465061398194
2019-08-26,57544.42723327244
2019-08-27,57241.44073656709
2019-08-28,59315.55784338387
2019-08-29,59818.87263300596
2019-08-30,58688.97762883722
2019-09-03,59217.39699902243
2019-09-04,61813.845093667245
2019-09-05,62235.71045604156
2019-09-06,57849.88645676665
2019-09-09,57335.58944067844
2019-09-10,54274.59919063287
2019-09-11,50460.10356542292
2019-09-12,50588.70648071816
2019-09-13,48701.25129056278
2019-09-16,43968.72262639573
2019-09-17,46326.80608675399
2019-09-18,47339.373056161436
2019-09-19,47379.33230143844
2019-09-20,54065.515206296695
2019-09-23,55709.14456842513
2019-09-24,55668.0500349715
2019-09-25,59153.00374893795
2019-09-26,55843.1120426831
2019-09-27,56768.97090985281
2019-09-30,56850.495408030736
2019-10-01,57269.816126473605
2019-10-02,59380.256763505895
2019-10-03,61556.86553098404
2019-10-04,64974.59651154974
2019-10-07,64035.762145857
2019-10-08,62307.25408532447
2019-10-09,64367.12263217232
2019-10-10,61946.829746594325
2019-10-11,58496.41249256343
2019-10-15,55221.36405885673
2019-10-16,53414.20881930705
2019-10-17,55106.903821251355
2019-10-18,54398.74463017047
2019-10-21,54809.12771027891
2019-10-22,53207.27353941617
2019-10-23,54602.72292248267
2019-10-24,54354.699852865764
2019-10-25,54686.296721734674
2019-10-28,53405.261637553165
2019-10-29,51917.41588273825
2019-10-30,52010.70099570985
