,eff:2018-12-18|mat:5y|roll:None|coup:outright0.01,eff:2018-12-18|mat:5y|roll:None|coup:outright0.02,eff:2018-12-18|mat:5y|roll:None|coup:outright0.0275,eff:2018-12-18|mat:5y|roll:None|coup:outright0.04,eff:2018-12-18|mat:5y|roll:None|coup:outright0.05
2018-05-21,2438.5730350674858,2503.7725885204563,2552.6722536101734,2634.1716954263393,2699.3712488792953
2018-05-22,-331.2469291150337,-336.9340860723896,-341.1994537903811,-348.3083999870287,-353.99555694437004
2018-05-23,80.14415354988887,84.10788680509722,87.08068674652895,92.03535331549938,95.99908657072228
2018-05-24,2840.572746630991,2926.0316179496294,2990.125771438572,3096.9493605868774,3182.408231905458
2018-05-25,741.5819727918715,771.4762276639085,793.896918817918,831.2647374079097,861.1589922799612
2018-05-29,2285.043000997248,2352.1740645217506,2402.5223621651676,2486.4361915708287,2553.567255095375
2018-05-30,7766.517842176458,8006.421078645784,8186.348505997783,8486.227551584452,8726.130788053735
2018-05-31,-4361.294362246699,-4489.65370729423,-4585.923216079915,-4746.372397389379,-4874.731742436881
2018-06-01,-1231.304660864349,-1275.7641497168079,-1309.1087663561193,-1364.683127421653,-1409.1426162740681
2018-06-04,-2356.543926953891,-2423.7156877357047,-2474.0945083220577,-2558.059209299361,-2625.2309700811456
2018-06-05,-2135.4782476969995,-2187.831109510429,-2227.095755870512,-2292.536833137303,-2344.889694950776
2018-06-06,811.0654430024297,838.3330125808716,858.783689764663,892.8681517377554,920.1357213161536
2018-06-07,-1675.077011508125,-1714.5277555159846,-1744.1158135218866,-1793.4292435317184,-1832.8799875395198
2018-06-08,2023.7895683634852,2073.246883019572,2110.339869011659,2172.161512331775,2221.618826987891
2018-06-11,-1119.7246657696232,-1140.6858973665658,-1156.406821064258,-1182.6083605604072,-1203.569592157466
2018-06-12,-546.8258884994866,-559.6877719935874,-569.3341846141702,-585.4115389818326,-598.2734224759042
2018-06-13,-550.4989493701432,-565.6086458860955,-576.9409182730597,-595.828038918029,-610.9377354339813
2018-06-14,-910.2186989291513,-940.4661632871139,-963.1517615555786,-1000.9610920029809,-1031.2085563609144
2018-06-15,1186.4966067121131,1211.787899913441,1230.756369814393,1262.3704863160383,1287.661779517337
2018-06-18,597.2631247915851,621.6924069562228,640.0143685797375,670.5509712855564,694.9802534502523
2018-06-19,102.88018825298059,118.05882880883291,129.44280922568578,148.41610992047936,163.59475047624437
2018-06-20,1029.774597080861,1061.1632353159075,1084.7047139922215,1123.9405117860297,1155.3291500211053
2018-06-21,-1599.7529718401493,-1637.2823670201178,-1665.429413405087,-1712.341157380055,-1749.8705525599944
2018-06-22,1707.0851646023657,1751.1899714925821,1784.2685766602808,1839.3995852730295,1883.504392163275
2018-06-25,-5.345498877999489,-2.631554597275681,-0.5960963867837563,2.796333964157384,5.510278244852088
2018-06-26,779.7609493022901,812.8805058900325,837.7201733308611,879.1196190655173,912.2391756532306
2018-06-27,120.21405544262961,127.12567960930755,132.30939773430873,140.94892794269253,147.86055210934137
2018-06-28,2155.1924770441256,2214.348814154204,2258.7160669867735,2332.661488374346,2391.817825484439
2018-06-29,-607.9927674048085,-619.430909695875,-628.0095164141967,-642.3071942780516,-653.7453365690599
2018-07-02,-1274.426487808567,-1306.4513855062833,-1330.470058779567,-1370.501180901716,-1402.526078599476
2018-07-03,-754.2203660606465,-770.1061012218852,-782.0204025928106,-801.877571544348,-817.7633067056304
2018-07-05,1487.2024360003998,1530.802603190532,1563.5027285830874,1618.0029375707381,1661.6031047608703
2018-07-06,-302.76158152382413,-311.30819414205325,-317.71815360564506,-328.4014193783514,-336.94803199652233
2018-07-09,528.0524534091383,550.2595756724622,566.9149173699261,594.6738201990374,616.8809424623614
2018-07-10,-1270.633554689819,-1293.2079779078922,-1310.138795321429,-1338.356824344024,-1360.9312475620536
2018-07-11,485.7748764435819,493.19204055145383,498.7549136323214,508.0263687671686,515.4435328750405
2018-07-12,-179.17290535839857,-177.27478456382232,-175.85119396784285,-173.47854297459708,-171.5804221800936
2018-07-13,332.45448553792085,341.43045652525325,348.1624347657489,359.3823984998744,368.35836948722135
2018-07-16,1069.9750837101892,1101.3081176336273,1124.807893076184,1163.9741854804743,1195.3072194039123
2018-07-17,-1204.1116339780128,-1226.7054056242632,-1243.6507343589474,-1271.892948916764,-1294.4867205629416
2018-07-18,-407.6707092877041,-419.02947190616396,-427.5485438700416,-441.7469971431128,-453.10575976164546
2018-07-19,-406.48849585821154,-408.7601141378982,-410.46382784764864,-413.3033506972133,-415.5749689769291
2018-07-20,1313.6264557186514,1353.3134866301698,1383.0787598138122,1432.687548453163,1472.3745793646958
2018-07-23,-1587.8873391657544,-1617.1247297396476,-1639.052772670082,-1675.599510887434,-1704.8369014612108
2018-07-24,-2014.9639726008463,-2051.078447662876,-2078.164303959391,-2123.307397786906,-2159.421872848994
2018-07-25,-124.12490539788269,-125.60276350592903,-126.7111570869456,-128.55847972200718,-130.03633783006808
2018-07-26,-1017.0703446610714,-1039.5199039164,-1056.3570733578817,-1084.419022427086,-1106.8685816824145
2018-07-27,51.948773365758825,50.95677067716315,50.212768660712754,48.972765299957246,47.98076261134702
