,eff:2018-12-19|mat:5y|roll:None|coup:outright0.01,eff:2018-12-19|mat:5y|roll:None|coup:outright0.02,eff:2018-12-19|mat:5y|roll:None|coup:outright0.0275,eff:2018-12-19|mat:5y|roll:None|coup:outright0.04,eff:2018-12-19|mat:5y|roll:None|coup:outright0.05,eff:2018-01-01|mat:5y|roll:None|coup:outright0.01,eff:2018-01-01|mat:5y|roll:None|coup:outright0.02,eff:2018-01-01|mat:5y|roll:None|coup:outright0.0275,eff:2018-01-01|mat:5y|roll:None|coup:outright0.04,eff:2018-01-01|mat:5y|roll:None|coup:outright0.05,eff:2020-01-01|mat:5y|roll:None|coup:outright0.01,eff:2020-01-01|mat:5y|roll:None|coup:outright0.02,eff:2020-01-01|mat:5y|roll:None|coup:outright0.0275,eff:2020-01-01|mat:5y|roll:None|coup:outright0.04,eff:2020-01-01|mat:5y|roll:None|coup:outright0.05
2018-03-05,-450.1375501413859,-466.9392318798564,-479.54049318346375,-500.542595356812,-517.3442770959737,,,,,,-412.6052963699476,-433.6158549898755,-449.3737739552599,-475.636972230066,-496.647530850576
2018-03-06,-449.77147621751647,-466.5246268405244,-479.0894898075567,-500.0309280862057,-516.7840787094174,,,,,,-412.5290751477296,-433.48894367676985,-449.2088450737647,-475.4086807349012,-496.368549264611
2018-03-07,-449.24300174217933,-465.97074588020774,-478.5165539835435,-499.42623415542045,-516.1539782933469,,,,,,-411.9630468876421,-432.8919574562388,-448.5886403823243,-474.7497785931774,-495.6786891616648
2018-03-08,-449.824665883556,-466.5622919831294,-479.11551155805495,-500.03754418266914,-516.7751702820897,,,,,,-412.25860115305113,-433.2019278833832,-448.9094229314215,-475.0885813449058,-496.03190807507775
2018-03-09,-449.77478881474957,-466.4833894836629,-479.0148399848549,-499.90059081993235,-516.6091914889548,,,,,,-413.12189158130786,-434.0410951640734,-449.73049785134936,-475.87950232958246,-496.7987059123843
2018-03-12,-448.89210080421617,-465.5684153684051,-478.07565129197616,-498.9210444977798,-515.597359062027,,,,,,-412.069144317531,-432.9456631595385,-448.603052291197,-474.69870084391005,-495.57521968596126
2018-03-13,-449.23191558370314,-465.87199513823003,-478.35205480403243,-499.1521542471746,-515.7922338015924,,,,,,-413.0385016667278,-433.886342281694,-449.52222274241643,-475.5820235103238,-496.4298641249698
2018-03-14,-449.6263897137251,-466.25979552442004,-478.7348498827341,-499.5266071461956,-516.1600129572325,,,,,,-413.6520865388593,-434.49900473335583,-450.13419337917725,-476.1928411219706,-497.03975931676547
2018-03-15,-450.77036967119784,-467.42526152900246,-479.91643042275246,-500.73504524572496,-517.3899371034204,,,,,,-414.8309956102894,-435.7119723088108,-451.37270483216713,-477.473925704915,-498.35490240351646
2018-03-16,-450.1263989227372,-466.74123602815234,-479.20236385748285,-499.9709102392516,-516.5857473451106,,,,,,-414.762620788184,-435.5999843494574,-451.2280070206397,-477.2747114718295,-498.11207503281184
2018-03-19,-449.42521160181053,-466.00983516091225,-478.448302830664,-499.17908227913716,-515.763705838006,,,,,,-414.0522354319255,-434.852031190836,-450.45187800982967,-476.4516227087224,-497.2514184680621
2018-03-20,-449.4438905048373,-465.99119496090134,-478.40167330294935,-499.085803873204,-515.6331083291734,,,,,,-414.3700650811079,-435.13435820525046,-450.70757804770983,-476.66294445245876,-497.4272375760702
2018-03-21,-448.3088862585574,-464.81667348575866,-477.19751390707097,-497.8322479417111,-514.3400351697055,,,,,,-412.99898809866136,-433.7105868218205,-449.2442858641225,-475.1337842684734,-495.84538299137785
2018-03-22,-449.24409330934577,-465.7727377061601,-478.1692210031906,-498.8300264991849,-515.3586708952644,,,,,,-413.63859814064926,-434.3789977816995,-449.93429751287476,-475.8597970642368,-496.6001967049815
2018-03-23,-450.467770470721,-466.99539509252645,-479.39111355900246,-500.05064433596266,-516.5782689584739,,,,,,-416.083205092189,-436.84286981664627,-452.41261836027843,-478.36219926625205,-499.1218639908985
2018-03-26,-451.3320348665293,-467.86489573646395,-480.26454138856934,-500.930617476115,-517.4634783460788,,,,,,-417.25682988860353,-438.03266471863026,-453.61454084075376,-479.5843343777596,-500.3601692076845
2018-03-27,-450.24457588773663,-466.71525529408245,-479.0682648493021,-499.6566141078074,-516.127293514066,,,,,,-416.1468628571747,-436.84876373995934,-452.3751894024245,-478.25256550576887,-498.9544663893103
2018-03-28,-453.0720081815161,-469.59127265933785,-481.98072101705475,-502.6298016143118,-519.1490660916024,,,,,,-419.69176723204873,-440.4763921638005,-456.0648608618867,-482.0456420259652,-502.8302669574041
2018-03-29,-452.40435517038713,-468.8871113503629,-481.2491784851081,-501.85262370954297,-518.3353798894168,,,,,,-419.63407204493706,-440.37884259968274,-455.93742051530717,-481.8683837088756,-502.6131542639923
2018-03-30,-452.44877860318957,-468.95780214699334,-481.3375091864218,-501.9703542527713,-518.4766303062861,,,,,,-418.3756617383551,-439.1373889056558,-454.7086842813951,-480.660843240832,-501.4225704085693
2018-04-02,-429.2788562897622,-444.73195183714415,-456.3217734978462,-475.6381429313188,-491.09123847911536,,,,,,-408.47183161062276,-428.02102824249596,-442.68292571618076,-467.11942150630784,-486.6686181381956
2018-04-03,-429.91263609576714,-445.34337775658065,-456.9164340030038,-476.20486107953184,-491.6356027404763,,,,,,-409.1913303308829,-428.7256364519563,-443.3763660416662,-467.7942486925677,-487.32855481361906
2018-04-04,-452.55571914392937,-468.95944161805534,-481.26223347360065,-501.76688656565244,-518.1706090398002,-424.59001337134396,-436.74803802098904,-445.866556508372,-461.06408732034475,-473.2221119704773,-420.34243106924987,-441.01363087011123,-456.51703072100645,-482.35603047285986,-503.02723027365573
2018-04-05,-450.7461132939279,-467.1290620650179,-479.416816023855,-499.89640595478704,-516.2800778993042,-424.00780046357255,-436.158828862579,-445.2721001617538,-460.4608856603736,-472.6119140587253,-418.45614844012744,-439.08592424696684,-454.55825610277685,-480.3454758616062,-500.97525166891137
2018-04-06,-451.06317588935786,-467.4121837395505,-479.673939627668,-500.1101994403871,-516.4592072907399,-423.6805150656001,-435.7963655334461,-444.8832533849127,-460.0280664699676,-472.1439169377045,-418.5226876218512,-439.1210778823879,-454.5698705777322,-480.3178584039706,-500.9162486639325
2018-04-09,-452.83565737006575,-469.20645301427436,-481.4845497469796,-501.94804430219665,-518.3188399462379,-424.9109512127179,-437.0327895752126,-446.1241683470798,-461.27646630015806,-473.3983046624635,-421.2232390509816,-441.86743515684793,-457.3505822359002,-483.15582736819493,-503.80002347402484
2018-04-10,-452.9365257184617,-469.27066459010535,-481.5212687435341,-501.938942333225,-518.2730812046357,-425.0037449798402,-437.08758723329083,-446.1504689230788,-461.2552717397921,-473.3391139939995,-421.38650652848446,-441.99578718651173,-457.4527476802396,-483.21434850306105,-503.82362916127755
2018-04-11,-452.29577966559737,-468.6027589511432,-480.83299341522803,-501.2167175220529,-517.5236968075769,-424.5770404819923,-436.63927571153914,-445.6859521335428,-460.7637461702179,-472.82598139925534,-420.7530407915474,-441.3284374185386,-456.7599848883401,-482.47923067142983,-503.0546272985884
2018-04-12,-452.4671408651557,-468.7629482675329,-480.984803819003,-501.35456307265844,-517.6503704755232,-424.65950901307224,-436.70909737148037,-445.7462886408102,-460.80827409002086,-472.85786244869814,-421.1001784387772,-441.6675963171365,-457.09315972538025,-482.8024320737168,-503.36984995150124
2018-04-13,-450.8422962941695,-467.0900194226706,-479.275811770116,-499.5854656813098,-515.8331888105531,-423.55187471265526,-435.5673856920621,-444.5790189267136,-459.5984076508758,-471.6139186302244,-419.1524669569626,-439.6525965092733,-455.027693674012,-480.65285561525525,-501.1529851677914
2018-04-16,-450.96722924894135,-467.2009941049255,-479.376317747141,-499.66852381673385,-515.9022886728999,-423.5685914381902,-435.56906624830305,-444.5694223555401,-459.57001586729893,-471.5704906773099,-419.5870564838624,-440.07665712577005,-455.44385760699515,-481.0558584095852,-501.54545905129635
2018-04-17,-451.10112071423646,-467.2965975044208,-479.44320509641693,-499.6875510835452,-515.883027873635,-423.6564238026477,-435.61690997553524,-444.5872746053137,-459.53788232131046,-471.4983684939579,-420.03535428342,-440.49007706078555,-455.8311191447356,-481.39952261644066,-501.854245393879
2018-04-18,-451.102297083562,-467.28492025640304,-479.4218876354135,-499.650166601612,-515.8327897742056,-423.6920009635505,-435.63952763626,-444.60017263993365,-459.5345809808641,-471.4821076530716,-420.1721188554948,-440.6148123367602,-455.9468324472764,-481.50019929837435,-501.9428927794725
2018-04-19,-450.05494402606564,-466.20304235921503,-478.31411610873323,-498.49923902457516,-514.6473373575282,-422.9766861293683,-434.89874485982,-443.84028890680935,-458.7428623197047,-470.66492104984354,-418.85289789505623,-439.24843389297166,-454.5450858906624,-480.0395058880313,-500.43504188625957
2018-04-20,-449.27014732476533,-465.3917220417498,-477.48290307950083,-497.6348714760097,-513.7564461932052,-422.5516794297364,-434.45361984492047,-443.3800751566596,-458.2575006751067,-470.15944109048723,-417.8407649553119,-438.1996539282918,-453.4688206585634,-478.9174318740552,-499.27632084711513
2018-04-23,-447.90047990783205,-463.983211594983,-476.0452603599843,-496.1486749690521,-512.2314066556137,-421.668537464444,-433.5432744060964,-442.44932711252477,-457.29274828937923,-469.16748523138085,-415.99397337309347,-436.29641188497044,-451.5232407689473,-476.9012889083824,-497.2037274201575
2018-04-24,-447.7725871600488,-463.8133922873676,-475.8439961328841,-495.8950025423255,-511.9358076701319,-421.6187464611649,-433.4520382974006,-442.32700717529957,-457.1186219720766,-468.951913808858,-415.97717068340717,-436.23698168405826,-451.43183993463754,-476.7566036852514,-497.01641468603333
2018-04-25,-447.54535037841555,-463.5712992475382,-475.5907608999405,-495.6231969864748,-511.64914585572836,-421.5668853810494,-433.3870312199142,-442.2521405995067,-457.0273228984588,-468.8474687375201,-415.66063823449076,-435.90240916663606,-451.08373736525397,-476.38595103111584,-496.6277219628828
2018-04-26,-446.89720318932086,-462.89883275928884,-474.9000549368502,-494.90209189927555,-510.9037214690179,-421.18731803332776,-432.98857919769944,-441.8395250706163,-456.5911015255188,-468.39236269024696,-414.73916873022245,-434.94804111726256,-450.104695407681,-475.36578589087003,-495.57465827775013
2018-04-27,-448.24891693598335,-464.2623208234727,-476.2723737386623,-496.28912859770935,-512.3025324855844,-422.11867535682535,-433.91963118404965,-442.770348055281,-457.5215428397278,-469.3224986677305,-416.8131855646352,-437.052331186882,-452.23169040391076,-477.5306224315136,-497.7697680542624
2018-04-30,-448.813928738542,-464.8301883940003,-476.84238313497184,-496.86270770376717,-512.8789673589054,-422.56810923157906,-434.367014926509,-443.21619419723726,-457.9648263152412,-469.76373201004026,-417.676164585253,-437.92613267111307,-453.1136087351624,-478.4260688420036,-498.67603692771803
2018-05-01,-448.9292967079964,-464.90598228927416,-476.8884964744211,-496.85935345084,-512.8360390314047,-422.6375558065993,-434.39537003026635,-443.2137306976293,-457.91099847719306,-469.668812700591,-418.2684431310772,-438.48295698836586,-453.64384238107596,-478.91198470268864,-499.12649856013013
2018-05-02,-448.69675838645344,-464.6548437224482,-476.623407724619,-496.5710143948818,-512.5290997312841,-422.4734918202594,-434.21463995078375,-443.0205010485733,-457.6969362121381,-469.43808434254606,-418.0519612314383,-438.2456190688317,-453.39086244695494,-478.63293474436796,-498.82659258176864
2018-05-03,-449.37276880582795,-465.3437807444571,-477.3220396987526,-497.2858046221081,-513.2568165604316,-423.1727033037023,-434.9203417440222,-443.73107057471503,-458.41561862556404,-470.1632570666116,-418.49462550657336,-438.70670578725543,-453.8657659976598,-479.13086634701176,-499.3429466271045
2018-05-04,-449.40865257448604,-465.35618011295446,-477.3168257667348,-497.25123518999317,-513.1987627283816,-423.0684335938932,-434.79240287988796,-443.58537984417495,-458.24034145158663,-469.96431073731225,-419.20969808703376,-439.4028222936977,-454.54766544878663,-479.7890707081533,-499.98219491438067
2018-05-07,-449.2993375162041,-465.2266313427754,-477.1721017123637,-497.0812189967109,-513.0085128236242,-422.9533581682117,-434.6578937016239,-443.43629535257065,-458.06696477067453,-469.7715003042759,-419.53931040954916,-439.71353707230446,-454.8442070690362,-480.06199039696367,-500.2362170597189
2018-05-08,-425.01289474960504,-439.9172129914732,-451.0954868474073,-469.7259432733408,-484.63030841427104,-398.3225137982736,-409.22591019038373,-417.4034574840334,-431.03270297381823,-441.9360993657756,-401.1611486382608,-420.09876734874706,-434.30198138143896,-457.97400477044,-476.91162348091893
2018-05-09,-448.2828683038897,-464.1617445997326,-476.0701845032673,-495.9175843434641,-511.79550421577005,-422.6322155306698,-434.29470149192633,-443.04156596321985,-457.6196734155237,-469.2821593772824,-417.633221613316,-437.73832633177517,-452.8171548700556,-477.94853576796595,-498.0536404860468
2018-05-10,-448.28871392668225,-464.16649002747727,-476.07406354360864,-495.92001940478804,-511.79678409347247,-422.8375732248678,-434.4984587450381,-443.244122884651,-457.82022978391615,-469.4811153035844,-417.3216206474099,-437.42358337069163,-452.5000554136641,-477.6275088181574,-497.7294715420139
2018-05-11,-448.79479198682384,-464.63707988144597,-476.5187958029492,-496.32165567095217,-512.1639435659163,-422.7405522065092,-434.36351254820335,-443.0807328038937,-457.6094332309658,-469.2323935724635,-419.0354759583788,-439.1196588836101,-454.1827960778028,-479.28802473517135,-499.37220766065
2018-05-14,-449.23427033236663,-465.07516756965197,-476.9558404978961,-496.75696204364067,-512.5978592806787,-423.1080657743078,-434.7255460495872,-443.43865625504986,-457.9605065994547,-469.5779868742975,-419.6103460486484,-439.698456772072,-454.7645398148815,-479.8746782191302,-499.9627889416733
2018-05-15,-448.82790436790674,-464.6239292716419,-476.47094794985605,-496.2159790792648,-512.0120039833419,-422.9429027440273,-434.5183257811732,-443.199893058867,-457.66917185525386,-469.2445948921086,-419.1926466662335,-439.23124334719614,-454.26019085804,-479.30843670963077,-499.34703339028056
2018-05-16,-447.1308494394107,-462.88248997647315,-474.6962203797593,-494.38577105102013,-510.1374115877261,-421.8768606800004,-433.4223515276972,-442.08146966338245,-456.51333322245046,-468.058824069798,-416.8027763860737,-436.7745767803499,-451.7534270758042,-476.71817756880773,-496.6899779637024
2018-05-17,-446.77103599295515,-462.51153298602003,-474.31690573113156,-493.9925269728264,-509.73302396653156,-421.7768427505944,-433.3140244256793,-441.96691068181826,-456.38838777532516,-467.9255694500316,-416.1172183671588,-436.07207253555674,-451.0382131621009,-475.9817808728986,-495.9366350412165
2018-05-18,-446.2540233564796,-461.9613006168802,-473.7417585629083,-493.3758551378705,-509.0831323979801,-421.334777399803,-432.84314607425773,-441.4744225802351,-455.85988342291967,-467.36825209727976,-415.8243571863277,-435.7417871741636,-450.67985966510605,-475.5766471500829,-495.4940771374822
2018-05-21,-446.8689941734702,-462.6335463171636,-474.4514587266676,-494.14797962721786,-509.90519634784135,-422.3328353362158,-433.88424802065856,-442.5478075335049,-456.98707338879467,-468.5384860728518,-414.703374091514,-434.6530457412737,-449.61529947873345,-474.55238904058933,-494.5020606901526
2018-05-22,-447.77016269948217,-463.4525882878952,-475.2144074790776,-494.817439463819,-510.4998650526977,-422.3892826094306,-433.85880916091986,-442.460954074304,-456.79786226346914,-468.2673888153513,-418.2758138930949,-438.19014168545255,-453.125887529728,-478.0187972706481,-497.9331250629766
2018-05-23,-447.89230595039413,-463.5632625155195,-475.3164799386941,-494.9051756438712,-510.5761322079925,-422.46810210485273,-433.9250965397878,-442.5178423656762,-456.8390854103928,-468.29607984582253,-418.65226811940374,-438.5580678739061,-453.4874176898884,-478.36966738333285,-498.27546713725314
2018-05-24,-450.4930571857476,-466.221871451904,-478.0184821521543,-497.6794999857084,-513.4083142523887,-424.5738914282556,-436.0655460452763,-444.68428700752696,-459.0488552783718,-470.54050989510864,-421.65528483627713,-441.6486087269441,-456.64360164462414,-481.63525650817616,-501.62858039872657
2018-05-25,-450.51462061442,-466.21477919394965,-477.9898981278457,-497.615096352034,-513.3152549312072,-424.4083745374446,-435.87116828151187,-444.46826359022083,-458.7967557706798,-470.259549514878,-422.20423230807506,-442.17244621375715,-457.1486066427096,-482.10887402472144,-502.0770879299234
2018-05-29,-451.76840462986,-467.4824599985513,-479.2680015257429,-498.9105707376875,-514.6246261070337,-425.29429320076457,-436.7599099802682,-445.35912256480515,-459.6911435390648,-471.1567603186559,-423.82715913727594,-443.82489162866113,-458.82319099736196,-483.82035661133705,-503.81808910284593
2018-05-30,-456.8415660227693,-472.6195581537977,-484.45305225202173,-504.1755424160583,-519.9535345478653,-429.0509822855456,-440.53552752015827,-449.14893644528644,-463.5046179871424,-474.98916322162404,-430.2286091677015,-450.3522857208882,-465.4450431356527,-490.59963882722514,-510.7233153806592
