,eff:2018-12-20|mat:5y|roll:None|coup:outright0.01,eff:2018-12-20|mat:5y|roll:None|coup:outright0.02,eff:2018-12-20|mat:5y|roll:None|coup:outright0.0275,eff:2018-12-20|mat:5y|roll:None|coup:outright0.04,eff:2018-12-20|mat:5y|roll:None|coup:outright0.05
2018-11-29,-464.6464379350756,-464.6464379350756,-464.6464379350756,-464.6464379350756,-464.6464379350756
2018-11-30,-464.83768088659826,-464.83768088659826,-464.83768088659826,-464.83768088659826,-464.83768088659826
2018-12-03,-465.11665234127565,-465.11665234127565,-465.11665234127565,-465.11665234127565,-465.11665234127565
2018-12-04,-465.0140622698575,-465.0140622698575,-465.0140622698575,-465.0140622698575,-465.0140622698575
2018-12-05,-465.4871472791001,-465.4871472791001,-465.4871472791001,-465.4871472791001,-465.4871472791001
2018-12-06,-465.4898352419351,-465.4898352419351,-465.4898352419351,-465.4898352419351,-465.4898352419351
2018-12-07,-465.97152574705075,-465.97152574705075,-465.97152574705075,-465.97152574705075,-465.97152574705075
2018-12-10,-466.9442803061126,-466.9442803061126,-466.9442803061126,-466.9442803061126,-466.9442803061126
2018-12-11,-467.117007988197,-467.117007988197,-467.117007988197,-467.117007988197,-467.117007988197
2018-12-12,-466.7416709339087,-466.7416709339087,-466.7416709339087,-466.7416709339087,-466.7416709339087
2018-12-13,-466.42066501020884,-466.42066501020884,-466.42066501020884,-466.42066501020884,-466.42066501020884
2018-12-14,-466.5923302666804,-466.5923302666804,-466.5923302666804,-466.5923302666804,-466.5923302666804
2018-12-17,-466.9235292009031,-466.9235292009031,-466.9235292009031,-466.9235292009031,-466.9235292009031
2018-12-18,-467.5081226553028,-467.5081226553028,-467.5081226553028,-467.5081226553028,-467.5081226553028
2018-12-19,-468.29580565425874,-468.29580565425874,-468.29580565425874,-468.29580565425874,-468.29580565425874
2018-12-20,-468.615271626972,-468.615271626972,-468.615271626972,-468.615271626972,-468.615271626972
2018-12-21,-467.9203644970156,-467.9203644970156,-467.9203644970156,-467.9203644970156,-467.9203644970156
2018-12-24,-468.4195223967133,-468.4195223967133,-468.4195223967133,-468.4195223967133,-468.4195223967133
2018-12-26,-469.406511677088,-469.406511677088,-469.406511677088,-469.406511677088,-469.406511677088
2018-12-27,-468.83201399360985,-468.83201399360985,-468.83201399360985,-468.83201399360985,-468.83201399360985
2018-12-28,-469.43479455533645,-469.43479455533645,-469.43479455533645,-469.43479455533645,-469.43479455533645
2018-12-31,-470.07809277544413,-470.07809277544413,-470.07809277544413,-470.07809277544413,-470.07809277544413
2019-01-02,-470.480862357557,-470.480862357557,-470.480862357557,-470.480862357557,-470.480862357557
2019-01-03,-470.8717893035806,-470.8717893035806,-470.8717893035806,-470.8717893035806,-470.8717893035806
2019-01-04,-472.2422778636287,-472.2422778636287,-472.2422778636287,-472.2422778636287,-472.2422778636287
2019-01-07,-470.643986292522,-470.643986292522,-470.643986292522,-470.643986292522,-470.643986292522
